route,point,ordinal_date_1,ordinal_date_2,ordinal_date_3,min_sun_1,min_sun_2,min_sun_3,y_1,y_2,y_3,cars_1,cars_2,cars_3,wind_1,wind_2,wind_3,temp_1,temp_2,temp_3,lat,long,canopy
mari,10,-1.4941713510344719,0.08843054934693786,1.0116149912360934,0.5313791350688852,-0.41134753997987705,-0.3603893413285926,0,0,0,3.803148214428434,-0.11617987519255944,0.18530690093213234,-0.22764134647582118,-0.8437866336776528,-0.38167766827627914,0.41557682906599963,-1.0873283879597535,-0.14364371680404847,32.543803,-87.266332,1.4764161571887502
mari,11,-1.4941713510344719,0.08843054934693786,1.0116149912360934,0.25110904248682075,-0.15655654672345481,-0.08011924874652815,0,0,0,4.707608542802509,0.788280453181516,0.788280453181516,3.0071214113337947,0.2344676189255524,1.3127218715287576,-0.10869243268717001,-0.10869243268717001,-0.21354628503780418,32.535126,-87.263273,-0.8271455219957952
mari,12,-1.4941713510344719,0.08843054934693786,1.0116149912360934,-0.05464014942088593,0.14919264518425185,0.23836949282399963,0,0,0,5.009095318927201,0.48679367705682414,1.6927407815555913,1.1586855497283,0.3885039407260104,1.774830836930131,-0.2834488532715599,0.2058691243647313,-0.38830270562219404,32.526116,-87.260237,-1.2884484804537357
mari,13,-1.4941713510344719,0.08843054934693786,1.0116149912360934,-0.3603893413285926,0.4422022874291374,0.5441186847317063,0,0,0,1.994227557680283,0.18530690093213234,0.48679367705682414,3.1611577331342526,0.5425402625264683,3.0071214113337947,-0.4232539897390725,0.3107229767153655,-0.24849756915468266,32.508683,-87.249901,-0.37729650430894335
mari,14,-1.4941713510344719,0.08843054934693786,1.0116149912360934,-0.6533989835734781,0.7224723800112018,0.8243887773137708,1,1,1,2.597201109929667,0.788280453181516,0.48679367705682414,-0.8437866336776528,-0.38167766827627914,-0.07360502467536333,-0.17859500092092573,1.2194563637541933,0.06606398789721987,32.501489,-87.242793,0.43555387566439907
mari,15,-1.4941713510344719,0.08843054934693786,1.0116149912360934,-0.9464086258183637,1.0027424725932663,1.0919193202330142,0,0,0,0.788280453181516,0.18530690093213234,1.6927407815555913,-0.8437866336776528,1.4667581933292155,1.1586855497283,-0.21354628503780418,0.9398460908191693,-0.0038385803365358364,32.492389,-87.239993,-1.2370501690722464
mari,16,-1.4941713510344719,0.08843054934693786,1.0116149912360934,-1.2394182680632493,1.2575334658496886,1.3976685121407209,0,0,0,1.3912540054308995,1.0897672293062077,2.295714333804975,-0.8437866336776528,-0.07360502467536333,-0.22764134647582118,-0.5281078420897055,1.3592615002217048,0.275771692598487,32.483774,-87.234295,-0.9803286250810418
mari,17,-1.4941713510344719,0.08843054934693786,1.0116149912360934,-1.545167459970956,1.5760222074202164,1.7034177040484277,0,0,0,1.3912540054308995,2.295714333804975,3.501661438303742,-0.8437866336776528,0.6965765843269262,1.9288671587305892,-0.7028642626740954,1.7087743413904846,1.1146025114035591,32.475282,-87.228892,-0.6099037503449504
prai,01,-1.5601130968836971,-0.10939468820073835,1.275381974632995,-1.545167459970956,1.308491664500973,-1.4687301619940294,0,0,1,-0.719153427441943,1.0897672293062077,-0.11617987519255944,-0.8437866336776528,1.1586855497283,-0.22764134647582118,-0.7028642626740954,-0.3533514215053156,0.41557682906599963,32.56095151,-87.64941121,-1.2886806397103037
prai,02,-1.5601130968836971,-0.24127817989918915,1.275381974632995,-1.2394182680632493,1.8053341013509967,-1.201199619074786,0,0,0,0.18530690093213234,0.48679367705682414,-0.4176666513172512,-0.8437866336776528,0.3885039407260104,-0.38167766827627914,-1.4368412291285333,1.6388717731567288,0.45052811318287683,32.561028,-87.660613,-1.3347540098188833
prai,03,-1.5601130968836971,-0.24127817989918915,1.275381974632995,-0.9209295264927215,1.537803558431753,-0.8444922285157949,0,0,0,-0.11617987519255944,0.18530690093213234,-0.11617987519255944,-0.8437866336776528,0.5425402625264683,-0.38167766827627914,-1.1572309561935092,0.7650896702347794,0.7650896702347794,32.56102,-87.671315,-1.2274390556659636
prai,04,-1.5601130968836971,-0.24127817989918915,1.275381974632995,-0.5897012352593727,1.1810961678727618,-0.39860799031705596,0,0,0,-0.11617987519255944,-0.719153427441943,-0.719153427441943,-0.8437866336776528,-0.8437866336776528,1.0046492279278418,-1.2620848085441434,1.464115352572339,0.4854793972997553,32.531612,-87.697295,-0.17407009893140765
prai,05,-1.5601130968836971,-0.24127817989918915,1.275381974632995,-0.30943114267730815,0.8880865256278764,-0.10559834807217038,0,0,0,-0.719153427441943,-0.719153427441943,-0.11617987519255944,-0.22764134647582118,0.8506129061273842,1.3127218715287576,-1.2620848085441434,0.45052811318287683,0.2058691243647313,32.531715,-87.708069,-0.6153998917790428
prai,06,-1.5601130968836971,-0.24127817989918915,1.275381974632995,-0.029161050095243706,0.6078164330458119,0.1746717445098941,0,1,0,-0.719153427441943,-0.719153427441943,-0.4176666513172512,1.6207945151296739,-0.8437866336776528,1.9288671587305892,-0.9824745356091195,0.8000409543516566,0.3456742608322439,32.531762,-87.71889,-0.069089845455303
prai,07,-1.5601130968836971,-0.24127817989918915,1.275381974632995,0.25110904248682075,0.3275463404637474,0.46768138675477966,0,1,0,-0.4176666513172512,-0.719153427441943,-0.4176666513172512,-0.38167766827627914,-0.8437866336776528,-0.07360502467536333,-0.3533514215053156,0.7650896702347794,0.45052811318287683,32.53012,-87.728473,-0.27235066125987195
prai,08,-1.5601130968836971,-0.24127817989918915,1.3413237204822204,0.5313791350688852,0.02179714855604074,-0.3731288909914137,0,0,0,0.18530690093213234,-0.11617987519255944,-0.4176666513172512,3.0071214113337947,-0.8437866336776528,0.2344676189255524,-0.17859500092092573,0.3107229767153655,0.3107229767153655,32.521852,-87.732157,0.0605878598099808
prai,10,-1.5601130968836971,-0.24127817989918915,1.3413237204822204,0.8626074263022341,-0.3221706923401293,-0.7043571822247626,0,0,0,0.48679367705682414,-0.719153427441943,-0.11617987519255944,0.5425402625264683,0.5425402625264683,0.6965765843269262,0.1010152720140971,-0.038789864453414306,0.24082040848160974,32.50985,-87.698586,-0.6443266569711142
prai,11,-1.5601130968836971,-0.24127817989918915,1.3413237204822204,1.1428775188842986,-0.6151803345850149,-0.9846272748068271,0,0,0,1.3912540054308995,0.48679367705682414,-0.11617987519255944,0.5425402625264683,-0.22764134647582118,-0.07360502467536333,0.41557682906599963,-0.10869243268717001,0.13596655613097558,32.509763,-87.686784,0.07498986207584936
prai,12,-1.5601130968836971,-0.24127817989918915,1.3413237204822204,1.4486267107920052,-0.9209295264927215,-1.2648973673888915,0,0,0,-0.4176666513172512,0.18530690093213234,0.48679367705682414,3.6232666985356263,-0.07360502467536333,0.5425402625264683,1.1495537955204365,0.1010152720140971,0.2058691243647313,32.509752,-87.676096,-0.7367088466970995
prai,13,-1.5601130968836971,-0.24127817989918915,1.3413237204822204,1.72889680337407,-1.4050324136799237,-1.5324279103081349,0,0,0,0.48679367705682414,-0.11617987519255944,-0.4176666513172512,4.0853756639370005,0.2344676189255524,1.3127218715287576,1.8485794778579958,-0.14364371680404847,0.13596655613097558,32.509774,-87.665081,-1.0721443028738595
pris,01,-1.0985208759391194,-0.10939468820073835,1.2094402287837696,-1.4432510626683872,0.9008260752906975,-1.545167459970956,0,0,0,-0.719153427441943,-0.719153427441943,-0.719153427441943,-0.22764134647582118,1.6207945151296739,-0.8437866336776528,-1.1572309561935092,-0.7378155467909738,-0.10869243268717001,32.62842,-87.689257,-0.7880220273269717
pris,02,-1.0985208759391194,-0.10939468820073835,1.2094402287837696,-1.1757205197491438,0.6078164330458119,-1.2521578177260704,1,0,1,-0.719153427441943,-0.719153427441943,-0.719153427441943,0.5425402625264683,0.5425402625264683,-0.8437866336776528,-1.1572309561935092,-0.2834488532715599,-0.9475232514922421,32.630531,-87.700164,-0.8799070333068205
pris,03,-1.0985208759391194,-0.10939468820073835,1.2094402287837696,-0.7680549305388682,0.31480679080092633,-0.869971327841437,1,1,1,-0.719153427441943,-0.4176666513172512,-0.719153427441943,-0.8437866336776528,-0.07360502467536333,-0.38167766827627914,-1.052377103842875,-1.017425819725998,-1.0873283879597535,32.645393,-87.705609,-0.4613573524070828
pris,04,-1.0985208759391194,-0.10939468820073835,1.2094402287837696,-0.4877848379568037,0.03453669821886185,-0.5260034869452671,1,0,1,-0.719153427441943,-0.719153427441943,-0.719153427441943,0.8506129061273842,0.3885039407260104,-0.07360502467536333,-1.052377103842875,-1.5416950814791675,-0.7727668309078523,32.650235,-87.715595,-0.8700021236332616
pris,05,-1.0985208759391194,-0.10939468820073835,1.2094402287837696,-0.029161050095243706,-0.3349102420029504,-0.09285879840934927,0,0,0,-0.719153427441943,-0.719153427441943,-0.719153427441943,0.2344676189255524,1.3127218715287576,1.3127218715287576,-1.1921822403103877,-2.1009156273492144,-0.4582052738559498,32.656306,-87.708195,-1.212041131568846
pris,06,-1.0985208759391194,-0.10939468820073835,1.2094402287837696,0.31480679080092633,-0.7170967318875837,0.276588141812463,0,0,0,-0.719153427441943,-0.719153427441943,-0.719153427441943,1.4667581933292155,-0.8437866336776528,0.2344676189255524,-1.052377103842875,-2.345574616167361,0.06606398789721987,32.655819,-87.69713,-1.0246535239324057
pris,07,-1.0985208759391194,-0.10939468820073835,1.2094402287837696,0.6078164330458119,-0.9973668244696482,0.5823373337201697,0,0,0,-0.719153427441943,-0.719153427441943,-0.719153427441943,4.0853756639370005,0.2344676189255524,0.8506129061273842,-0.8776206832584852,-2.6950874573361405,0.41557682906599963,32.647203,-87.693842,-0.7747503485633797
pris,08,-1.0985208759391194,-0.10939468820073835,1.2094402287837696,0.8880865256278764,-1.303116016377355,0.9008260752906975,0,0,0,-0.719153427441943,-0.719153427441943,-0.719153427441943,5.317666238340663,0.08043129712509453,1.0046492279278418,-0.8077181150247296,-2.3805259002842383,0.7650896702347794,32.638146,-87.693334,-0.9894165307873662
pris,09,-1.0985208759391194,-0.10939468820073835,1.2094402287837696,1.2065752671984042,-1.6088652082850616,1.2702730155125097,0,1,1,-0.719153427441943,-0.719153427441943,-0.719153427441943,4.393448307537915,-0.8437866336776528,0.2344676189255524,-1.4368412291285333,-2.2407207638167272,1.6039204890398504,32.633509,-87.683261,-0.5004703041195624
rose,01,-0.9666373842406686,-0.37316167159763997,0.5500227702915157,-1.5324279103081349,1.1046588698958353,1.1556170685471197,0,0,0,-0.719153427441943,-0.719153427441943,-0.4176666513172512,-0.8437866336776528,-0.38167766827627914,-0.22764134647582118,-2.9746977302711644,0.9048948067022908,0.9398460908191693,32.615788,-87.560047,-0.713883098816772
rose,02,-0.9666373842406686,-0.37316167159763997,0.5500227702915157,-1.2521578177260704,0.8116492276509497,0.8753469759650553,0,0,0,0.48679367705682414,0.18530690093213234,-0.4176666513172512,-0.8437866336776528,1.1586855497283,-0.07360502467536333,-2.555282320868628,0.2058691243647313,0.8349922384685351,32.625049,-87.56154,-0.7240354415756017
rose,03,-0.9666373842406686,-0.37316167159763997,0.5500227702915157,-0.9591481754811849,0.5186395854060641,0.5950768833829908,0,0,0,-0.11617987519255944,-0.4176666513172512,-0.4176666513172512,0.08043129712509453,1.4667581933292155,-0.38167766827627914,-2.6601361732192625,0.275771692598487,0.8000409543516566,32.634273,-87.562763,-1.1119083058920243
rose,04,-0.9666373842406686,-0.37316167159763997,0.5500227702915157,-0.6661385332362993,0.25110904248682075,0.31480679080092633,1,0,0,0.48679367705682414,-0.4176666513172512,-0.4176666513172512,0.08043129712509453,-0.8437866336776528,1.774830836930131,-2.2756720479336043,0.7301383861179009,0.555381965533511,32.643548,-87.56486,-1.1532438696818286
rose,05,-0.9666373842406686,-0.37316167159763997,0.5500227702915157,-0.3476497916657715,-0.05464014942088593,0.02179714855604074,0,0,0,1.3912540054308995,-0.719153427441943,-0.4176666513172512,-0.8437866336776528,-0.8437866336776528,0.3885039407260104,-2.0310130591154585,0.45052811318287683,0.555381965533511,32.652397,-87.566381,-0.8465789767928658
rose,06,-0.9666373842406686,-0.37316167159763997,0.5500227702915157,-0.06737969908370704,-0.3349102420029504,-0.2712124936888448,0,0,0,0.18530690093213234,-0.719153427441943,-0.11617987519255944,-0.8437866336776528,-0.07360502467536333,0.2344676189255524,-1.9261592067648245,0.031112703780341394,0.555381965533511,32.661376,-87.566344,0.36129944119688784
rose,07,-0.9666373842406686,-0.37316167159763997,0.5500227702915157,0.22562994316117854,-0.6533989835734781,-0.5514825862709093,0,1,0,0.18530690093213234,-0.719153427441943,-0.4176666513172512,0.3885039407260104,0.2344676189255524,-0.8437866336776528,-1.4018899450116549,0.06606398789721987,0.6951871020010237,32.670532,-87.566435,-0.3021130072890422
